Block Name,Row ID,N,Time,avg(Area),avg(T),avg(U (0)),avg(U (1)),avg(U (2)),avg(U (Magnitude)),avg(vtkOriginalCellIds),max(Area),max(T),max(U (0)),max(U (1)),max(U (2)),max(U (Magnitude)),max(vtkOriginalCellIds),med(Area),med(T),med(U (0)),med(U (1)),med(U (2)),med(U (Magnitude)),med(vtkOriginalCellIds),min(Area),min(T),min(U (0)),min(U (1)),min(U (2)),min(U (Magnitude)),min(vtkOriginalCellIds),q1(Area),q1(T),q1(U (0)),q1(U (1)),q1(U (2)),q1(U (Magnitude)),q1(vtkOriginalCellIds),q3(Area),q3(T),q3(U (0)),q3(U (1)),q3(U (2)),q3(U (Magnitude)),q3(vtkOriginalCellIds),std(Area),std(T),std(U (0)),std(U (1)),std(U (2)),std(U (Magnitude)),std(vtkOriginalCellIds),vtkValidPointMask
stats,29,1,15,0.00500595,302.8,-0.099883,0.00229239,0.00499873,0.100034,0,0.00500595,302.8,-0.099883,0.00229239,0.00499873,0.100034,0,0.00500595,302.8,-0.099883,0.00229239,0.00499873,0.100034,0,0.00500595,302.8,-0.099883,0.00229239,0.00499873,0.100034,0,0.00500595,302.8,-0.099883,0.00229239,0.00499873,0.100034,0,0.00500595,302.8,-0.099883,0.00229239,0.00499873,0.100034,0,0,0,0,0,0,0,0,1
stats,30,1,15.5,0.00500595,302.801,-0.0998999,0.00216098,0.00471637,0.100035,0,0.00500595,302.801,-0.0998999,0.00216098,0.00471637,0.100035,0,0.00500595,302.801,-0.0998999,0.00216098,0.00471637,0.100035,0,0.00500595,302.801,-0.0998999,0.00216098,0.00471637,0.100035,0,0.00500595,302.801,-0.0998999,0.00216098,0.00471637,0.100035,0,0.00500595,302.801,-0.0998999,0.00216098,0.00471637,0.100035,0,0,0,0,0,0,0,0,1
stats,31,1,16,0.00500595,302.802,-0.099895,0.00242588,0.00506596,0.100053,0,0.00500595,302.802,-0.099895,0.00242588,0.00506596,0.100053,0,0.00500595,302.802,-0.099895,0.00242588,0.00506596,0.100053,0,0.00500595,302.802,-0.099895,0.00242588,0.00506596,0.100053,0,0.00500595,302.802,-0.099895,0.00242588,0.00506596,0.100053,0,0.00500595,302.802,-0.099895,0.00242588,0.00506596,0.100053,0,0,0,0,0,0,0,0,1
stats,32,1,16.5,0.00500595,302.804,-0.099875,0.00273824,0.00559622,0.100069,0,0.00500595,302.804,-0.099875,0.00273824,0.00559622,0.100069,0,0.00500595,302.804,-0.099875,0.00273824,0.00559622,0.100069,0,0.00500595,302.804,-0.099875,0.00273824,0.00559622,0.100069,0,0.00500595,302.804,-0.099875,0.00273824,0.00559622,0.100069,0,0.00500595,302.804,-0.099875,0.00273824,0.00559622,0.100069,0,0,0,0,0,0,0,0,1
stats,33,1,17,0.00500595,302.807,-0.0998525,0.00293947,0.00597174,0.100074,0,0.00500595,302.807,-0.0998525,0.00293947,0.00597174,0.100074,0,0.00500595,302.807,-0.0998525,0.00293947,0.00597174,0.100074,0,0.00500595,302.807,-0.0998525,0.00293947,0.00597174,0.100074,0,0.00500595,302.807,-0.0998525,0.00293947,0.00597174,0.100074,0,0.00500595,302.807,-0.0998525,0.00293947,0.00597174,0.100074,0,0,0,0,0,0,0,0,1
stats,34,1,17.5,0.00500595,302.813,-0.0998724,0.00313778,0.00638837,0.100126,0,0.00500595,302.813,-0.0998724,0.00313778,0.00638837,0.100126,0,0.00500595,302.813,-0.0998724,0.00313778,0.00638837,0.100126,0,0.00500595,302.813,-0.0998724,0.00313778,0.00638837,0.100126,0,0.00500595,302.813,-0.0998724,0.00313778,0.00638837,0.100126,0,0.00500595,302.813,-0.0998724,0.00313778,0.00638837,0.100126,0,0,0,0,0,0,0,0,1
stats,35,1,18,0.00500595,302.821,-0.0998879,0.00328326,0.00679315,0.100172,0,0.00500595,302.821,-0.0998879,0.00328326,0.00679315,0.100172,0,0.00500595,302.821,-0.0998879,0.00328326,0.00679315,0.100172,0,0.00500595,302.821,-0.0998879,0.00328326,0.00679315,0.100172,0,0.00500595,302.821,-0.0998879,0.00328326,0.00679315,0.100172,0,0.00500595,302.821,-0.0998879,0.00328326,0.00679315,0.100172,0,0,0,0,0,0,0,0,1
stats,36,1,18.5,0.00500595,302.832,-0.099897,0.00309458,0.0071828,0.100203,0,0.00500595,302.832,-0.099897,0.00309458,0.0071828,0.100203,0,0.00500595,302.832,-0.099897,0.00309458,0.0071828,0.100203,0,0.00500595,302.832,-0.099897,0.00309458,0.0071828,0.100203,0,0.00500595,302.832,-0.099897,0.00309458,0.0071828,0.100203,0,0.00500595,302.832,-0.099897,0.00309458,0.0071828,0.100203,0,0,0,0,0,0,0,0,1
stats,37,1,19,0.00500595,302.846,-0.0999027,0.00268255,0.0074841,0.100219,0,0.00500595,302.846,-0.0999027,0.00268255,0.0074841,0.100219,0,0.00500595,302.846,-0.0999027,0.00268255,0.0074841,0.100219,0,0.00500595,302.846,-0.0999027,0.00268255,0.0074841,0.100219,0,0.00500595,302.846,-0.0999027,0.00268255,0.0074841,0.100219,0,0.00500595,302.846,-0.0999027,0.00268255,0.0074841,0.100219,0,0,0,0,0,0,0,0,1
stats,38,1,19.5,0.00500595,302.864,-0.0998983,0.00212601,0.00732383,0.100189,0,0.00500595,302.864,-0.0998983,0.00212601,0.00732383,0.100189,0,0.00500595,302.864,-0.0998983,0.00212601,0.00732383,0.100189,0,0.00500595,302.864,-0.0998983,0.00212601,0.00732383,0.100189,0,0.00500595,302.864,-0.0998983,0.00212601,0.00732383,0.100189,0,0.00500595,302.864,-0.0998983,0.00212601,0.00732383,0.100189,0,0,0,0,0,0,0,0,1
stats,39,1,20,0.00500595,302.885,-0.0998752,0.00177353,0.00635443,0.100093,0,0.00500595,302.885,-0.0998752,0.00177353,0.00635443,0.100093,0,0.00500595,302.885,-0.0998752,0.00177353,0.00635443,0.100093,0,0.00500595,302.885,-0.0998752,0.00177353,0.00635443,0.100093,0,0.00500595,302.885,-0.0998752,0.00177353,0.00635443,0.100093,0,0.00500595,302.885,-0.0998752,0.00177353,0.00635443,0.100093,0,0,0,0,0,0,0,0,1
stats,40,1,20.5,0.00500595,302.91,-0.0999078,0.00184673,0.00482838,0.100041,0,0.00500595,302.91,-0.0999078,0.00184673,0.00482838,0.100041,0,0.00500595,302.91,-0.0999078,0.00184673,0.00482838,0.100041,0,0.00500595,302.91,-0.0999078,0.00184673,0.00482838,0.100041,0,0.00500595,302.91,-0.0999078,0.00184673,0.00482838,0.100041,0,0.00500595,302.91,-0.0999078,0.00184673,0.00482838,0.100041,0,0,0,0,0,0,0,0,1
stats,41,1,21,0.00500595,302.935,-0.0999121,0.00166421,0.00473491,0.100038,0,0.00500595,302.935,-0.0999121,0.00166421,0.00473491,0.100038,0,0.00500595,302.935,-0.0999121,0.00166421,0.00473491,0.100038,0,0.00500595,302.935,-0.0999121,0.00166421,0.00473491,0.100038,0,0.00500595,302.935,-0.0999121,0.00166421,0.00473491,0.100038,0,0.00500595,302.935,-0.0999121,0.00166421,0.00473491,0.100038,0,0,0,0,0,0,0,0,1
stats,42,1,21.5,0.00500595,302.961,-0.0999141,0.0015061,0.00502893,0.100052,0,0.00500595,302.961,-0.0999141,0.0015061,0.00502893,0.100052,0,0.00500595,302.961,-0.0999141,0.0015061,0.00502893,0.100052,0,0.00500595,302.961,-0.0999141,0.0015061,0.00502893,0.100052,0,0.00500595,302.961,-0.0999141,0.0015061,0.00502893,0.100052,0,0.00500595,302.961,-0.0999141,0.0015061,0.00502893,0.100052,0,0,0,0,0,0,0,0,1
stats,43,1,22,0.00500595,302.988,-0.0999111,0.00153638,0.00528362,0.100062,0,0.00500595,302.988,-0.0999111,0.00153638,0.00528362,0.100062,0,0.00500595,302.988,-0.0999111,0.00153638,0.00528362,0.100062,0,0.00500595,302.988,-0.0999111,0.00153638,0.00528362,0.100062,0,0.00500595,302.988,-0.0999111,0.00153638,0.00528362,0.100062,0,0.00500595,302.988,-0.0999111,0.00153638,0.00528362,0.100062,0,0,0,0,0,0,0,0,1
stats,44,1,22.5,0.00500595,303.015,-0.0999067,0.00168206,0.00541402,0.100067,0,0.00500595,303.015,-0.0999067,0.00168206,0.00541402,0.100067,0,0.00500595,303.015,-0.0999067,0.00168206,0.00541402,0.100067,0,0.00500595,303.015,-0.0999067,0.00168206,0.00541402,0.100067,0,0.00500595,303.015,-0.0999067,0.00168206,0.00541402,0.100067,0,0.00500595,303.015,-0.0999067,0.00168206,0.00541402,0.100067,0,0,0,0,0,0,0,0,1
stats,45,1,23,0.00500595,303.044,-0.099903,0.00193532,0.00544648,0.10007,0,0.00500595,303.044,-0.099903,0.00193532,0.00544648,0.10007,0,0.00500595,303.044,-0.099903,0.00193532,0.00544648,0.10007,0,0.00500595,303.044,-0.099903,0.00193532,0.00544648,0.10007,0,0.00500595,303.044,-0.099903,0.00193532,0.00544648,0.10007,0,0.00500595,303.044,-0.099903,0.00193532,0.00544648,0.10007,0,0,0,0,0,0,0,0,1
stats,46,1,23.5,0.00500595,303.073,-0.0999003,0.00219109,0.00541097,0.100071,0,0.00500595,303.073,-0.0999003,0.00219109,0.00541097,0.100071,0,0.00500595,303.073,-0.0999003,0.00219109,0.00541097,0.100071,0,0.00500595,303.073,-0.0999003,0.00219109,0.00541097,0.100071,0,0.00500595,303.073,-0.0999003,0.00219109,0.00541097,0.100071,0,0.00500595,303.073,-0.0999003,0.00219109,0.00541097,0.100071,0,0,0,0,0,0,0,0,1
stats,47,1,24,0.00500595,303.103,-0.0998992,0.00237032,0.00532899,0.100069,0,0.00500595,303.103,-0.0998992,0.00237032,0.00532899,0.100069,0,0.00500595,303.103,-0.0998992,0.00237032,0.00532899,0.100069,0,0.00500595,303.103,-0.0998992,0.00237032,0.00532899,0.100069,0,0.00500595,303.103,-0.0998992,0.00237032,0.00532899,0.100069,0,0.00500595,303.103,-0.0998992,0.00237032,0.00532899,0.100069,0,0,0,0,0,0,0,0,1
stats,48,1,24.5,0.00500595,303.134,-0.0998988,0.00245964,0.00529717,0.100069,0,0.00500595,303.134,-0.0998988,0.00245964,0.00529717,0.100069,0,0.00500595,303.134,-0.0998988,0.00245964,0.00529717,0.100069,0,0.00500595,303.134,-0.0998988,0.00245964,0.00529717,0.100069,0,0.00500595,303.134,-0.0998988,0.00245964,0.00529717,0.100069,0,0.00500595,303.134,-0.0998988,0.00245964,0.00529717,0.100069,0,0,0,0,0,0,0,0,1
stats,49,1,25,0.00500595,303.165,-0.0998954,0.00248656,0.00534468,0.100069,0,0.00500595,303.165,-0.0998954,0.00248656,0.00534468,0.100069,0,0.00500595,303.165,-0.0998954,0.00248656,0.00534468,0.100069,0,0.00500595,303.165,-0.0998954,0.00248656,0.00534468,0.100069,0,0.00500595,303.165,-0.0998954,0.00248656,0.00534468,0.100069,0,0.00500595,303.165,-0.0998954,0.00248656,0.00534468,0.100069,0,0,0,0,0,0,0,0,1
stats,50,1,25.5,0.00500595,303.196,-0.0998957,0.00248688,0.00539091,0.100072,0,0.00500595,303.196,-0.0998957,0.00248688,0.00539091,0.100072,0,0.00500595,303.196,-0.0998957,0.00248688,0.00539091,0.100072,0,0.00500595,303.196,-0.0998957,0.00248688,0.00539091,0.100072,0,0.00500595,303.196,-0.0998957,0.00248688,0.00539091,0.100072,0,0.00500595,303.196,-0.0998957,0.00248688,0.00539091,0.100072,0,0,0,0,0,0,0,0,1
stats,51,1,26,0.00500595,303.227,-0.0998976,0.00251211,0.00546743,0.100079,0,0.00500595,303.227,-0.0998976,0.00251211,0.00546743,0.100079,0,0.00500595,303.227,-0.0998976,0.00251211,0.00546743,0.100079,0,0.00500595,303.227,-0.0998976,0.00251211,0.00546743,0.100079,0,0.00500595,303.227,-0.0998976,0.00251211,0.00546743,0.100079,0,0.00500595,303.227,-0.0998976,0.00251211,0.00546743,0.100079,0,0,0,0,0,0,0,0,1
stats,52,1,26.5,0.00500595,303.257,-0.0998958,0.00257034,0.005584,0.100085,0,0.00500595,303.257,-0.0998958,0.00257034,0.005584,0.100085,0,0.00500595,303.257,-0.0998958,0.00257034,0.005584,0.100085,0,0.00500595,303.257,-0.0998958,0.00257034,0.005584,0.100085,0,0.00500595,303.257,-0.0998958,0.00257034,0.005584,0.100085,0,0.00500595,303.257,-0.0998958,0.00257034,0.005584,0.100085,0,0,0,0,0,0,0,0,1
stats,53,1,27,0.00500595,303.286,-0.0998959,0.00267057,0.00572742,0.100096,0,0.00500595,303.286,-0.0998959,0.00267057,0.00572742,0.100096,0,0.00500595,303.286,-0.0998959,0.00267057,0.00572742,0.100096,0,0.00500595,303.286,-0.0998959,0.00267057,0.00572742,0.100096,0,0.00500595,303.286,-0.0998959,0.00267057,0.00572742,0.100096,0,0.00500595,303.286,-0.0998959,0.00267057,0.00572742,0.100096,0,0,0,0,0,0,0,0,1
stats,54,1,27.5,0.00500595,303.314,-0.0998938,0.00280358,0.00589525,0.100107,0,0.00500595,303.314,-0.0998938,0.00280358,0.00589525,0.100107,0,0.00500595,303.314,-0.0998938,0.00280358,0.00589525,0.100107,0,0.00500595,303.314,-0.0998938,0.00280358,0.00589525,0.100107,0,0.00500595,303.314,-0.0998938,0.00280358,0.00589525,0.100107,0,0.00500595,303.314,-0.0998938,0.00280358,0.00589525,0.100107,0,0,0,0,0,0,0,0,1
stats,55,1,28,0.00500595,303.342,-0.0998882,0.0029095,0.00603593,0.100113,0,0.00500595,303.342,-0.0998882,0.0029095,0.00603593,0.100113,0,0.00500595,303.342,-0.0998882,0.0029095,0.00603593,0.100113,0,0.00500595,303.342,-0.0998882,0.0029095,0.00603593,0.100113,0,0.00500595,303.342,-0.0998882,0.0029095,0.00603593,0.100113,0,0.00500595,303.342,-0.0998882,0.0029095,0.00603593,0.100113,0,0,0,0,0,0,0,0,1
stats,56,1,28.5,0.00500595,303.369,-0.0998798,0.00294982,0.00613673,0.100112,0,0.00500595,303.369,-0.0998798,0.00294982,0.00613673,0.100112,0,0.00500595,303.369,-0.0998798,0.00294982,0.00613673,0.100112,0,0.00500595,303.369,-0.0998798,0.00294982,0.00613673,0.100112,0,0.00500595,303.369,-0.0998798,0.00294982,0.00613673,0.100112,0,0.00500595,303.369,-0.0998798,0.00294982,0.00613673,0.100112,0,0,0,0,0,0,0,0,1
stats,57,1,29,0.00500595,303.397,-0.0998703,0.00288994,0.0062321,0.100106,0,0.00500595,303.397,-0.0998703,0.00288994,0.0062321,0.100106,0,0.00500595,303.397,-0.0998703,0.00288994,0.0062321,0.100106,0,0.00500595,303.397,-0.0998703,0.00288994,0.0062321,0.100106,0,0.00500595,303.397,-0.0998703,0.00288994,0.0062321,0.100106,0,0.00500595,303.397,-0.0998703,0.00288994,0.0062321,0.100106,0,0,0,0,0,0,0,0,1
stats,58,1,29.5,0.00500595,303.424,-0.0998573,0.00271036,0.00634729,0.100096,0,0.00500595,303.424,-0.0998573,0.00271036,0.00634729,0.100096,0,0.00500595,303.424,-0.0998573,0.00271036,0.00634729,0.100096,0,0.00500595,303.424,-0.0998573,0.00271036,0.00634729,0.100096,0,0.00500595,303.424,-0.0998573,0.00271036,0.00634729,0.100096,0,0.00500595,303.424,-0.0998573,0.00271036,0.00634729,0.100096,0,0,0,0,0,0,0,0,1
stats,59,1,30,0.00500595,303.45,-0.0998359,0.00233247,0.00649376,0.100074,0,0.00500595,303.45,-0.0998359,0.00233247,0.00649376,0.100074,0,0.00500595,303.45,-0.0998359,0.00233247,0.00649376,0.100074,0,0.00500595,303.45,-0.0998359,0.00233247,0.00649376,0.100074,0,0.00500595,303.45,-0.0998359,0.00233247,0.00649376,0.100074,0,0.00500595,303.45,-0.0998359,0.00233247,0.00649376,0.100074,0,0,0,0,0,0,0,0,1
stats,60,1,30.5,0.00500595,303.474,-0.0998539,0.00201138,0.00670858,0.100099,0,0.00500595,303.474,-0.0998539,0.00201138,0.00670858,0.100099,0,0.00500595,303.474,-0.0998539,0.00201138,0.00670858,0.100099,0,0.00500595,303.474,-0.0998539,0.00201138,0.00670858,0.100099,0,0.00500595,303.474,-0.0998539,0.00201138,0.00670858,0.100099,0,0.00500595,303.474,-0.0998539,0.00201138,0.00670858,0.100099,0,0,0,0,0,0,0,0,1
stats,61,1,31,0.00500595,303.497,-0.099881,0.00160713,0.00693679,0.100134,0,0.00500595,303.497,-0.099881,0.00160713,0.00693679,0.100134,0,0.00500595,303.497,-0.099881,0.00160713,0.00693679,0.100134,0,0.00500595,303.497,-0.099881,0.00160713,0.00693679,0.100134,0,0.00500595,303.497,-0.099881,0.00160713,0.00693679,0.100134,0,0.00500595,303.497,-0.099881,0.00160713,0.00693679,0.100134,0,0,0,0,0,0,0,0,1
stats,62,1,31.5,0.00500595,303.519,-0.0998939,0.00129138,0.00710674,0.100155,0,0.00500595,303.519,-0.0998939,0.00129138,0.00710674,0.100155,0,0.00500595,303.519,-0.0998939,0.00129138,0.00710674,0.100155,0,0.00500595,303.519,-0.0998939,0.00129138,0.00710674,0.100155,0,0.00500595,303.519,-0.0998939,0.00129138,0.00710674,0.100155,0,0.00500595,303.519,-0.0998939,0.00129138,0.00710674,0.100155,0,0,0,0,0,0,0,0,1
stats,63,1,32,0.00500595,303.544,-0.0998937,0.000964773,0.00708905,0.10015,0,0.00500595,303.544,-0.0998937,0.000964773,0.00708905,0.10015,0,0.00500595,303.544,-0.0998937,0.000964773,0.00708905,0.10015,0,0.00500595,303.544,-0.0998937,0.000964773,0.00708905,0.10015,0,0.00500595,303.544,-0.0998937,0.000964773,0.00708905,0.10015,0,0.00500595,303.544,-0.0998937,0.000964773,0.00708905,0.10015,0,0,0,0,0,0,0,0,1
stats,64,1,32.5,0.00500595,303.573,-0.0998893,0.000659713,0.00668828,0.100115,0,0.00500595,303.573,-0.0998893,0.000659713,0.00668828,0.100115,0,0.00500595,303.573,-0.0998893,0.000659713,0.00668828,0.100115,0,0.00500595,303.573,-0.0998893,0.000659713,0.00668828,0.100115,0,0.00500595,303.573,-0.0998893,0.000659713,0.00668828,0.100115,0,0.00500595,303.573,-0.0998893,0.000659713,0.00668828,0.100115,0,0,0,0,0,0,0,0,1
stats,65,1,33,0.00500595,303.607,-0.0998819,0.000433502,0.00592495,0.100058,0,0.00500595,303.607,-0.0998819,0.000433502,0.00592495,0.100058,0,0.00500595,303.607,-0.0998819,0.000433502,0.00592495,0.100058,0,0.00500595,303.607,-0.0998819,0.000433502,0.00592495,0.100058,0,0.00500595,303.607,-0.0998819,0.000433502,0.00592495,0.100058,0,0.00500595,303.607,-0.0998819,0.000433502,0.00592495,0.100058,0,0,0,0,0,0,0,0,1
stats,66,1,33.5,0.00500595,303.643,-0.0998948,0.000334592,0.0051508,0.100028,0,0.00500595,303.643,-0.0998948,0.000334592,0.0051508,0.100028,0,0.00500595,303.643,-0.0998948,0.000334592,0.0051508,0.100028,0,0.00500595,303.643,-0.0998948,0.000334592,0.0051508,0.100028,0,0.00500595,303.643,-0.0998948,0.000334592,0.0051508,0.100028,0,0.00500595,303.643,-0.0998948,0.000334592,0.0051508,0.100028,0,0,0,0,0,0,0,0,1
stats,67,1,34,0.00500595,303.662,-0.0998875,0.000290227,0.00532081,0.10003,0,0.00500595,303.662,-0.0998875,0.000290227,0.00532081,0.10003,0,0.00500595,303.662,-0.0998875,0.000290227,0.00532081,0.10003,0,0.00500595,303.662,-0.0998875,0.000290227,0.00532081,0.10003,0,0.00500595,303.662,-0.0998875,0.000290227,0.00532081,0.10003,0,0.00500595,303.662,-0.0998875,0.000290227,0.00532081,0.10003,0,0,0,0,0,0,0,0,1
stats,68,1,34.5,0.00500595,303.675,-0.0998511,0.0001042,0.00601361,0.100032,0,0.00500595,303.675,-0.0998511,0.0001042,0.00601361,0.100032,0,0.00500595,303.675,-0.0998511,0.0001042,0.00601361,0.100032,0,0.00500595,303.675,-0.0998511,0.0001042,0.00601361,0.100032,0,0.00500595,303.675,-0.0998511,0.0001042,0.00601361,0.100032,0,0.00500595,303.675,-0.0998511,0.0001042,0.00601361,0.100032,0,0,0,0,0,0,0,0,1
stats,69,1,35,0.00500595,303.683,-0.099893,5.97913e-07,0.00700643,0.100138,0,0.00500595,303.683,-0.099893,5.97913e-07,0.00700643,0.100138,0,0.00500595,303.683,-0.099893,5.97913e-07,0.00700643,0.100138,0,0.00500595,303.683,-0.099893,5.97913e-07,0.00700643,0.100138,0,0.00500595,303.683,-0.099893,5.97913e-07,0.00700643,0.100138,0,0.00500595,303.683,-0.099893,5.97913e-07,0.00700643,0.100138,0,0,0,0,0,0,0,0,1
stats,70,1,35.5,0.00500595,303.691,-0.099913,-2.78875e-05,0.00813203,0.100243,0,0.00500595,303.691,-0.099913,-2.78875e-05,0.00813203,0.100243,0,0.00500595,303.691,-0.099913,-2.78875e-05,0.00813203,0.100243,0,0.00500595,303.691,-0.099913,-2.78875e-05,0.00813203,0.100243,0,0.00500595,303.691,-0.099913,-2.78875e-05,0.00813203,0.100243,0,0.00500595,303.691,-0.099913,-2.78875e-05,0.00813203,0.100243,0,0,0,0,0,0,0,0,1
stats,71,1,36,0.00500595,303.696,-0.0999119,-2.88345e-05,0.00947893,0.100361,0,0.00500595,303.696,-0.0999119,-2.88345e-05,0.00947893,0.100361,0,0.00500595,303.696,-0.0999119,-2.88345e-05,0.00947893,0.100361,0,0.00500595,303.696,-0.0999119,-2.88345e-05,0.00947893,0.100361,0,0.00500595,303.696,-0.0999119,-2.88345e-05,0.00947893,0.100361,0,0.00500595,303.696,-0.0999119,-2.88345e-05,0.00947893,0.100361,0,0,0,0,0,0,0,0,1
stats,72,1,36.5,0.00500595,303.698,-0.0998958,-3.4765e-05,0.011033,0.100503,0,0.00500595,303.698,-0.0998958,-3.4765e-05,0.011033,0.100503,0,0.00500595,303.698,-0.0998958,-3.4765e-05,0.011033,0.100503,0,0.00500595,303.698,-0.0998958,-3.4765e-05,0.011033,0.100503,0,0.00500595,303.698,-0.0998958,-3.4765e-05,0.011033,0.100503,0,0.00500595,303.698,-0.0998958,-3.4765e-05,0.011033,0.100503,0,0,0,0,0,0,0,0,1
stats,73,1,37,0.00500595,303.701,-0.0998729,5.54459e-07,0.012406,0.10064,0,0.00500595,303.701,-0.0998729,5.54459e-07,0.012406,0.10064,0,0.00500595,303.701,-0.0998729,5.54459e-07,0.012406,0.10064,0,0.00500595,303.701,-0.0998729,5.54459e-07,0.012406,0.10064,0,0.00500595,303.701,-0.0998729,5.54459e-07,0.012406,0.10064,0,0.00500595,303.701,-0.0998729,5.54459e-07,0.012406,0.10064,0,0,0,0,0,0,0,0,1
stats,74,1,37.5,0.00500595,303.715,-0.0998592,-0.000105883,0.0129121,0.100691,0,0.00500595,303.715,-0.0998592,-0.000105883,0.0129121,0.100691,0,0.00500595,303.715,-0.0998592,-0.000105883,0.0129121,0.100691,0,0.00500595,303.715,-0.0998592,-0.000105883,0.0129121,0.100691,0,0.00500595,303.715,-0.0998592,-0.000105883,0.0129121,0.100691,0,0.00500595,303.715,-0.0998592,-0.000105883,0.0129121,0.100691,0,0,0,0,0,0,0,0,1
stats,75,1,38,0.00500595,303.748,-0.0998621,-0.000389771,0.010884,0.100454,0,0.00500595,303.748,-0.0998621,-0.000389771,0.010884,0.100454,0,0.00500595,303.748,-0.0998621,-0.000389771,0.010884,0.100454,0,0.00500595,303.748,-0.0998621,-0.000389771,0.010884,0.100454,0,0.00500595,303.748,-0.0998621,-0.000389771,0.010884,0.100454,0,0.00500595,303.748,-0.0998621,-0.000389771,0.010884,0.100454,0,0,0,0,0,0,0,0,1
stats,76,1,38.5,0.00500595,303.814,-0.0998789,-0.000790612,0.00660452,0.1001,0,0.00500595,303.814,-0.0998789,-0.000790612,0.00660452,0.1001,0,0.00500595,303.814,-0.0998789,-0.000790612,0.00660452,0.1001,0,0.00500595,303.814,-0.0998789,-0.000790612,0.00660452,0.1001,0,0.00500595,303.814,-0.0998789,-0.000790612,0.00660452,0.1001,0,0.00500595,303.814,-0.0998789,-0.000790612,0.00660452,0.1001,0,0,0,0,0,0,0,0,1
stats,77,1,39,0.00500595,303.859,-0.099904,-0.00108382,0.00418928,0.0999977,0,0.00500595,303.859,-0.099904,-0.00108382,0.00418928,0.0999977,0,0.00500595,303.859,-0.099904,-0.00108382,0.00418928,0.0999977,0,0.00500595,303.859,-0.099904,-0.00108382,0.00418928,0.0999977,0,0.00500595,303.859,-0.099904,-0.00108382,0.00418928,0.0999977,0,0.00500595,303.859,-0.099904,-0.00108382,0.00418928,0.0999977,0,0,0,0,0,0,0,0,1
stats,78,1,39.5,0.00500595,303.885,-0.0999015,-0.00147577,0.00350741,0.099974,0,0.00500595,303.885,-0.0999015,-0.00147577,0.00350741,0.099974,0,0.00500595,303.885,-0.0999015,-0.00147577,0.00350741,0.099974,0,0.00500595,303.885,-0.0999015,-0.00147577,0.00350741,0.099974,0,0.00500595,303.885,-0.0999015,-0.00147577,0.00350741,0.099974,0,0.00500595,303.885,-0.0999015,-0.00147577,0.00350741,0.099974,0,0,0,0,0,0,0,0,1
stats,79,1,40,0.00500595,303.905,-0.0998972,-0.00163346,0.00350358,0.099972,0,0.00500595,303.905,-0.0998972,-0.00163346,0.00350358,0.099972,0,0.00500595,303.905,-0.0998972,-0.00163346,0.00350358,0.099972,0,0.00500595,303.905,-0.0998972,-0.00163346,0.00350358,0.099972,0,0.00500595,303.905,-0.0998972,-0.00163346,0.00350358,0.099972,0,0.00500595,303.905,-0.0998972,-0.00163346,0.00350358,0.099972,0,0,0,0,0,0,0,0,1
stats,80,1,40.5,0.00500595,303.921,-0.0998996,-0.00176527,0.00373235,0.0999849,0,0.00500595,303.921,-0.0998996,-0.00176527,0.00373235,0.0999849,0,0.00500595,303.921,-0.0998996,-0.00176527,0.00373235,0.0999849,0,0.00500595,303.921,-0.0998996,-0.00176527,0.00373235,0.0999849,0,0.00500595,303.921,-0.0998996,-0.00176527,0.00373235,0.0999849,0,0.00500595,303.921,-0.0998996,-0.00176527,0.00373235,0.0999849,0,0,0,0,0,0,0,0,1
stats,81,1,41,0.00500595,303.933,-0.0999008,-0.00206405,0.00414987,0.100008,0,0.00500595,303.933,-0.0999008,-0.00206405,0.00414987,0.100008,0,0.00500595,303.933,-0.0999008,-0.00206405,0.00414987,0.100008,0,0.00500595,303.933,-0.0999008,-0.00206405,0.00414987,0.100008,0,0.00500595,303.933,-0.0999008,-0.00206405,0.00414987,0.100008,0,0.00500595,303.933,-0.0999008,-0.00206405,0.00414987,0.100008,0,0,0,0,0,0,0,0,1
stats,82,1,41.5,0.00500595,303.943,-0.0998999,-0.00236334,0.0046119,0.100034,0,0.00500595,303.943,-0.0998999,-0.00236334,0.0046119,0.100034,0,0.00500595,303.943,-0.0998999,-0.00236334,0.0046119,0.100034,0,0.00500595,303.943,-0.0998999,-0.00236334,0.0046119,0.100034,0,0.00500595,303.943,-0.0998999,-0.00236334,0.0046119,0.100034,0,0.00500595,303.943,-0.0998999,-0.00236334,0.0046119,0.100034,0,0,0,0,0,0,0,0,1
stats,83,1,42,0.00500595,303.953,-0.0998995,-0.00260793,0.0052434,0.100071,0,0.00500595,303.953,-0.0998995,-0.00260793,0.0052434,0.100071,0,0.00500595,303.953,-0.0998995,-0.00260793,0.0052434,0.100071,0,0.00500595,303.953,-0.0998995,-0.00260793,0.0052434,0.100071,0,0.00500595,303.953,-0.0998995,-0.00260793,0.0052434,0.100071,0,0.00500595,303.953,-0.0998995,-0.00260793,0.0052434,0.100071,0,0,0,0,0,0,0,0,1
